_id,user,content,creationTime,referenceName,tag
"ObjectId(""5e64aac7b3c41f266176354a"")",颖川钟氏,非常好看啊，喜欢的亲们不要错过哦,2019/10/16 19:51,耐克(NIKE)包 运动包 单肩包 HERITAGE SMIT 斜跨包  小肩袋 休闲包 BA5898-010 黑,3
"ObjectId(""5e64aac7b3c41f266176354b"")",BRdIpvTVafdB,京东服务确实好，我是换货，京东小哥上门提货，换货后感觉相当满意！,2019/6/29 22:00,耐克 NIKE TANJUN 男子运动鞋 812654 812654-011黑/白 41,3
"ObjectId(""5e64aac7b3c41f266176354c"")",菠***7,好看，再买别的还来这，跟我之前在店里买的那个包里面外面吊牌和里面标签还有质量袋子宽度是一模一样，很耐用的包，非常满意,2019/11/22 10:49,耐克(NIKE)包 运动包 单肩包 HERITAGE SMIT 斜跨包  小肩袋 休闲包 BA5898-010 黑,3
"ObjectId(""5e64aac7b3c41f266176354d"")",桦艾琳,包包很漂亮，质量也很好，很满意，双12买的，还很优惠，物流也很快，非常满意,2019/12/19 23:37,耐克(NIKE)包 运动包 单肩包 HERITAGE SMIT 斜跨包  小肩袋 休闲包 BA5898-010 黑,3
"ObjectId(""5e64aac7b3c41f266176354e"")",白***h,鞋子非常好看，穿的也很舒服。,2018/6/7 15:23,耐克 NIKE TANJUN 男子运动鞋 812654 812654-011黑/白 41,3
"ObjectId(""5e64aac7b3c41f266176354f"")",B***4,送给男朋友的，非常轻，比较日常好搭配，质量非常好,2018/8/22 12:28,耐克 NIKE TANJUN 男子运动鞋 812654 812654-011黑/白 41,3
"ObjectId(""5e64aac7b3c41f2661763550"")",金***舰,透气性很好，挺舒服的，还不错值得购买,2019/6/28 06:12,耐克 NIKE TANJUN 男子运动鞋 812654 812654-011黑/白 41,3
"ObjectId(""5e64aac7b3c41f2661763551"")",jd_132712tno,颜色很亮，跟图片一样，夏天带，绝对是人群中的亮点,2020/1/7 09:28,耐克(NIKE)包 运动包 单肩包 HERITAGE SMIT 斜跨包  小肩袋 休闲包 BA5898-010 黑,3
"ObjectId(""5e64aac7b3c41f2661763552"")",我***4,吃喝用都是在京东上买，既方便送货又快，售后服务也很好！支持！,2019/4/25 09:04,耐克 NIKE TANJUN 男子运动鞋 812654 812654-011黑/白 41,3
"ObjectId(""5e64aac7b3c41f2661763553"")",M***-,不错不错价格合适，嘿嘿嘿，618领了券很优惠！很舒服！很满意的购物体验！全五星好评！,2018/7/12 15:23,耐克 NIKE TANJUN 男子运动鞋 812654 812654-011黑/白 41,3
"ObjectId(""5e64aac7b3c41f2661763554"")",不凡PT,打算送给姐姐，我是很喜欢，希望姐姐也会喜欢！,2019/7/12 17:06,耐克(NIKE)包 运动包 单肩包 HERITAGE SMIT 斜跨包  小肩袋 休闲包 BA5898-010 黑,3
"ObjectId(""5e64aac7b3c41f2661763555"")",ReyreyQi,物流速度很快，包包大小合适不会太大也不会太小，可以装一些小物件，,2019/7/25 13:22,耐克(NIKE)包 运动包 单肩包 HERITAGE SMIT 斜跨包  小肩袋 休闲包 BA5898-010 黑,3
"ObjectId(""5e64aac7b3c41f2661763556"")",朱大头阿哟,线的走针很精细 包的样式简洁大方 实物比图片好,2019/11/26 14:50,耐克(NIKE)包 运动包 单肩包 HERITAGE SMIT 斜跨包  小肩袋 休闲包 BA5898-010 黑,3
"ObjectId(""5e64aac7b3c41f2661763557"")",j***4,鞋子不错  还可以  穿上特别舒服,2019/4/4 10:29,耐克 NIKE TANJUN 男子运动鞋 812654 812654-011黑/白 41,3
"ObjectId(""5e64aac7b3c41f2661763558"")",jd_187215jjj,东西收到了，很好，穿着很舒服，看着像正品,2019/4/16 00:55,耐克 NIKE TANJUN 男子运动鞋 812654 812654-011黑/白 41,3
"ObjectId(""5e64aac7b3c41f2661763559"")",鼠***标,很舒适，鞋底很软，鞋子本身也很轻,2019/5/29 21:48,耐克 NIKE TANJUN 男子运动鞋 812654 812654-011黑/白 41,3
"ObjectId(""5e64aac7b3c41f266176355a"")",强哥9048,鞋子设计很棒，运动休闲都很适用穿着，京东服务态度非常好，一心为顾客着想。值得信赖！,2019/9/3 14:48,耐克 NIKE TANJUN 男子运动鞋 812654 812654-011黑/白 41,3
"ObjectId(""5e64aac7b3c41f266176355b"")",j***e,很轻很舒服，质感不错，正品，推荐购买,2019/10/10 19:30,耐克 NIKE TANJUN 男子运动鞋 812654 812654-011黑/白 41,3
"ObjectId(""5e64aac7b3c41f266176355c"")",jd139201slw,鞋子收到了，很好，穿着很舒服，非常满意,2019/12/11 23:34,耐克 NIKE TANJUN 男子运动鞋 812654 812654-011黑/白 41,3
"ObjectId(""5e64aac7b3c41f266176355d"")",jd_183236emf,我觉得实物要比图片上好看，穿上很舒服,2019/5/1 08:39,耐克 NIKE TANJUN 男子运动鞋 812654 812654-011黑/白 41,3
"ObjectId(""5e64aac7b3c41f266176355e"")",Mrccczh,鞋子穿着很舒服 价格实惠 性价比非常高,2018/6/11 11:39,耐克 NIKE TANJUN 男子运动鞋 812654 812654-011黑/白 41,3
"ObjectId(""5e64aac7b3c41f266176355f"")",小***7,很好，一直都在京东上头买东西，经济实惠，物流速度快！～,2019/3/19 22:25,耐克 NIKE TANJUN 男子运动鞋 812654 812654-011黑/白 41,3
"ObjectId(""5e64aac7b3c41f2661763560"")",Crazy那个仁,物流很快，快递员服务也很好 ，包包质量也不错的 很满意,2020/2/8 13:20,耐克(NIKE) 运动包 腰包 HERITAGE HIP PACK 运动休闲包 胸包 斜挎包 BA5750-010 黑,3
"ObjectId(""5e64aac7b3c41f2661763561"")",GGlmy123,趁着活动一下给家人们买了三双，非常划算，鞋子很舒服的,2019/7/17 07:52,耐克 NIKE TANJUN 男子运动鞋 812654 812654-011黑/白 41,3
"ObjectId(""5e64aac7b3c41f2661763562"")",jd_139657kkc,非常漂亮，和想象的一样，非常完美的一次购物体验,2019/5/18 14:17,耐克(NIKE) 运动包 腰包 HERITAGE HIP PACK 运动休闲包 胸包 斜挎包 BA5750-010 黑,3
"ObjectId(""5e64aac7b3c41f2661763563"")",红***2,超级nice，炒鸡喜欢，品质保证，推荐了几个朋友买哈哈，搞活动优惠,2020/1/16 22:31,耐克(NIKE) 运动包 腰包 HERITAGE HIP PACK 运动休闲包 胸包 斜挎包 BA5750-010 黑,3
"ObjectId(""5e64aac7b3c41f2661763564"")",o***e,京东物流超给力，东西收到很开心，名牌+时尚=潮流。,2019/5/24 18:03,耐克(NIKE) 运动包 腰包 HERITAGE HIP PACK 运动休闲包 胸包 斜挎包 BA5750-010 黑,3
"ObjectId(""5e64aac7b3c41f2661763565"")",怀念情怀,做工细节：做工还行,2019/9/22 20:01,耐克 NIKE AIR ZOOM STRUCTURE 22 男子跑步鞋 AA1636 AA1636-002 41,3
"ObjectId(""5e64aac7b3c41f2661763566"")",GX2235,刚收到还没有穿   穿了再来评价,2020/1/17 19:36,耐克 NIKE AIR ZOOM STRUCTURE 22 男子跑步鞋 AA1636 AA1636-002 41,3
"ObjectId(""5e64aac7b3c41f2661763567"")",奈软,趁着搞活动买了一大箱，很不错的购物体验，很快的物流,2020/3/7 19:23,耐克(NIKE) 运动包 腰包 HERITAGE HIP PACK 运动休闲包 胸包 斜挎包 BA5750-010 黑,3
"ObjectId(""5e64aac7b3c41f2661763568"")",麦爷007,真的喜欢，超级方便的包包，出去玩拿东西方便,2020/1/17 13:57,耐克(NIKE) 运动包 腰包 HERITAGE HIP PACK 运动休闲包 胸包 斜挎包 BA5750-010 黑,3
"ObjectId(""5e64aac7b3c41f266176356a"")",y***3,这个配色算是中规中矩吧 ，就是活动这个配色就便宜,2019/3/25 16:47,耐克 NIKE AIR ZOOM STRUCTURE 22 男子跑步鞋 AA1636 AA1636-002 41,3
"ObjectId(""5e64aac7b3c41f266176356b"")",LmIzuwPMJKbo,还可以吧挺不错的,2019/8/29 08:49,耐克 NIKE AIR ZOOM STRUCTURE 22 男子跑步鞋 AA1636 AA1636-002 41,3
"ObjectId(""5e64aac7b3c41f266176356c"")",乡村稻草人,用着很方便。空间大，能装很多东西。,2019/8/26 08:26,耐克(NIKE) 运动包 腰包 HERITAGE HIP PACK 运动休闲包 胸包 斜挎包 BA5750-010 黑,3
"ObjectId(""5e64aac7b3c41f266176356d"")",saoi居然有重复,很好，很棒，不错，还行，还可以,2019/12/28 15:47,耐克(NIKE) 运动包 腰包 HERITAGE HIP PACK 运动休闲包 胸包 斜挎包 BA5750-010 黑,3
"ObjectId(""5e64aac7b3c41f266176356e"")",j***7,包包质量很好，儿子很喜欢。物流非常快，第二天就收到了。很满意，给好评！,2019/7/14 11:42,耐克(NIKE) 运动包 腰包 HERITAGE HIP PACK 运动休闲包 胸包 斜挎包 BA5750-010 黑,3
"ObjectId(""5e64aac7b3c41f266176356f"")",中国心1,购买方便，质量有保障，物流快捷！,2020/2/25 09:52,耐克NIKE 男子 跑步鞋 气垫 ZOOM WINFLO 6 运动鞋 AQ7497-001黑色41码,3
"ObjectId(""5e64aac7b3c41f2661763570"")",一支翠花压海棠,穿上还是挺舒服的，应该是真的！！！！相信京东！,2020/2/25 09:01,耐克NIKE 男子 跑步鞋 气垫 ZOOM WINFLO 6 运动鞋 AQ7497-001黑色41码,3
"ObjectId(""5e64aac7b3c41f2661763571"")",IUD丶,外观颜值：好看,2019/12/7 15:09,耐克 NIKE AIR ZOOM STRUCTURE 22 男子跑步鞋 AA1636 AA1636-002 41,3
"ObjectId(""5e64aac7b3c41f2661763572"")",IOqjBVqmCVEQ,很好，明天试跑下,2019/9/30 18:05,耐克 NIKE AIR ZOOM STRUCTURE 22 男子跑步鞋 AA1636 AA1636-002 41,3
"ObjectId(""5e64aac7b3c41f2661763573"")",Jessie201908,非常轻便，本地没货，北京调的货，第三天送达，配货速度算是很快了～,2019/9/19 09:24,耐克NIKE 女子 休闲鞋 TANJUN 天君 运动鞋 812655-011 奥利奥 黑色37.5码,3
"ObjectId(""5e64aac7b3c41f2661763574"")",b***海,穿着很舒服，轻松，很合脚，款式也超级喜欢,2019/7/15 07:04,耐克NIKE 女子 休闲鞋 TANJUN 天君 运动鞋 812655-011 奥利奥 黑色37.5码,3
"ObjectId(""5e64aac7b3c41f2661763575"")",国***也,鞋子很舒服，样子很漂亮，穿着很轻显脚瘦，尺码合适平时穿多大的就买多大就可以了。,2018/8/23 09:23,耐克NIKE 女子 休闲鞋 TANJUN 天君 运动鞋 812655-011 奥利奥 黑色37.5码,3
"ObjectId(""5e64aac7b3c41f2661763576"")",maidipeng,很好看，质量很好！可以装很多东西了,2019/6/10 22:12,耐克(NIKE) 运动包 腰包 HERITAGE HIP PACK 运动休闲包 胸包 斜挎包 BA5750-010 黑,3
"ObjectId(""5e64aac7b3c41f2661763577"")",jd_138375qqt,第一次发过来有瑕疵，售后马上又发了一个，为京东快递点赞，真快服务好。,2019/9/27 16:10,耐克(NIKE)包 运动包 单肩包 HERITAGE SMIT 斜跨包  小肩袋 休闲包 BA5898-010 黑,3
"ObjectId(""5e64aac7b3c41f2661763578"")",jdzeropan,看上去还算不错，不知道是否正品，质量好像跟其他50块左右的没多大区别，不过大小适中，这个不错,2019/10/23 08:00,耐克(NIKE)包 运动包 单肩包 HERITAGE SMIT 斜跨包  小肩袋 休闲包 BA5898-010 黑,3
"ObjectId(""5e64aac7b3c41f2661763579"")",jd_188043sob,又快又好?,2020/2/25 08:52,耐克NIKE 男子 跑步鞋 气垫 ZOOM WINFLO 6 运动鞋 AQ7497-001黑色41码,3
"ObjectId(""5e64aac7b3c41f266176357a"")",吴涛杭州,臭味难闻,2020/2/25 08:09,耐克NIKE 男子 跑步鞋 气垫 ZOOM WINFLO 6 运动鞋 AQ7497-001黑色41码,1
"ObjectId(""5e64aac8b3c41f266176357b"")",jd_6255326239,儿子还没从学校回来穿呢，看着还可以,2019/11/29 11:02,耐克 NIKE AIR ZOOM STRUCTURE 22 男子跑步鞋 AA1636 AA1636-002 41,3
"ObjectId(""5e64aac8b3c41f266176357c"")",一丝霸气范儿,外观颜值：还不错,2019/9/25 09:20,耐克 NIKE AIR ZOOM STRUCTURE 22 男子跑步鞋 AA1636 AA1636-002 41,3
"ObjectId(""5e64aac8b3c41f266176357d"")",萦挂心间,舒适度：都不错,2019/11/20 22:24,耐克 NIKE AIR ZOOM STRUCTURE 22 男子跑步鞋 AA1636 AA1636-002 41,3
"ObjectId(""5e64aac8b3c41f266176357e"")",j***y,今天刚到，看着l鞋子还可以,2019/1/15 10:29,耐克 NIKE AIR ZOOM STRUCTURE 22 男子跑步鞋 AA1636 AA1636-002 41,3
"ObjectId(""5e64aac8b3c41f266176357f"")",l***5,穿上很舒服，女儿非常喜欢！京东小哥很给力，昨天上午送的不合适，申请换货，今天早上就送来了！,2019/2/10 09:26,耐克NIKE 女子 休闲鞋 TANJUN 天君 运动鞋 812655-011 奥利奥 黑色37.5码,3
"ObjectId(""5e64aac8b3c41f2661763581"")",易号奠,做活动便宜就买了，看中色彩鲜艳，logo意识流，划算巴士几不到九十。,2019/10/25 06:52,耐克(NIKE)包 运动包 单肩包 HERITAGE SMIT 斜跨包  小肩袋 休闲包 BA5898-010 黑,3
"ObjectId(""5e64aac8b3c41f2661763583"")",我LIHua,正品无疑 ，没异味，质量也挺棒的！还会回购！,2019/11/2 17:52,耐克(NIKE)包 运动包 单肩包 HERITAGE SMIT 斜跨包  小肩袋 休闲包 BA5898-010 黑,3
"ObjectId(""5e64aac8b3c41f2661763585"")",账***亚,第一次买耐克的鞋子，送给老公，特意买大半码，很合适,2020/2/24 21:19,耐克NIKE 男子 跑步鞋 气垫 ZOOM WINFLO 6 运动鞋 AQ7497-001黑色41码,3
"ObjectId(""5e64aac8b3c41f2661763586"")",jd_150394hgr,不错哦，鞋子正版，老爸非常喜欢?,2020/2/24 19:43,耐克NIKE 男子 跑步鞋 气垫 ZOOM WINFLO 6 运动鞋 AQ7497-001黑色41码,3
"ObjectId(""5e64aac8b3c41f2661763587"")",j***o,鞋子颜值高，尺码合适，穿上去非常舒服、透气；包装完好无损,2020/2/24 18:46,耐克NIKE 男子 跑步鞋 气垫 ZOOM WINFLO 6 运动鞋 AQ7497-001黑色41码,3
"ObjectId(""5e64aac8b3c41f2661763588"")",j***h,不错，穿起来很舒服又很轻，是正品，好喜欢这个款式！,2019/3/11 20:50,耐克NIKE 女子 休闲鞋 TANJUN 天君 运动鞋 812655-011 奥利奥 黑色37.5码,3
"ObjectId(""5e64aac8b3c41f2661763589"")",钊钊钊zbb,帅气很好，就是可能有一点点线头，不影响美观，容量可以够平时出门带的充电宝小物件,2019/7/29 19:54,耐克(NIKE)包 运动包 单肩包 HERITAGE SMIT 斜跨包  小肩袋 休闲包 BA5898-010 黑,3
"ObjectId(""5e64aac8b3c41f266176358b"")",不喝冰镇的啤酒,包包不错，出门装点小东西，不用买兜里装的都是，比较小巧，刚刚适合。,2019/8/19 09:02,耐克(NIKE)包 运动包 单肩包 HERITAGE SMIT 斜跨包  小肩袋 休闲包 BA5898-010 黑,3
"ObjectId(""5e64aac8b3c41f266176358c"")",j***g,多次买你家的鞋，不错。这次疫情中物流发货送货都很快，谢谢,2020/2/24 17:36,耐克NIKE 男子 跑步鞋 气垫 ZOOM WINFLO 6 运动鞋 AQ7497-001黑色41码,3
"ObjectId(""5e64aac8b3c41f266176358d"")",杨***深,穿了很久才来评价，挺好穿的，很轻！是正品！！！！！！,2019/8/13 14:29,耐克NIKE 女子 休闲鞋 TANJUN 天君 运动鞋 812655-011 奥利奥 黑色37.5码,3
"ObjectId(""5e64aac8b3c41f266176358f"")",l***y,非常好，穿着很舒服，跑步也不累脚，京东商城就是给力，放心购买质量保证,2018/12/4 16:29,耐克NIKE 女子 休闲鞋 TANJUN 天君 运动鞋 812655-011 奥利奥 黑色37.5码,3
"ObjectId(""5e64aac8b3c41f2661763590"")",walzqs,实体店买过一个浅色的，在京东又买了一个红黄色的。还是京东商城实惠。物流又快。继续支持京东商城。,2019/9/23 11:43,耐克(NIKE)包 运动包 单肩包 HERITAGE SMIT 斜跨包  小肩袋 休闲包 BA5898-010 黑,3
"ObjectId(""5e64aac8b3c41f2661763591"")",A白月光,挺好的，看了很久终于咬牙把它拿下了。价格略贵，不过很喜欢。,2019/12/31 19:21,耐克(NIKE)包 运动包 单肩包 HERITAGE SMIT 斜跨包  小肩袋 休闲包 BA5898-010 黑,3
"ObjectId(""5e64aac8b3c41f2661763592"")",jd_56efa5e13f7f0,质量不错，送货速度快，服务很好。,2019/11/2 18:33,耐克NIKE 男子 板鞋/复刻鞋 NIKE COURT ROYALE AC 运动鞋 BQ4222-004 黑色 42码,3
"ObjectId(""5e64aac8b3c41f2661763593"")",j***5,质量不错，穿着很舒服，之后还会买其他的款式！正品，和实体店一样的！,2018/6/17 12:34,耐克NIKE 女子 休闲鞋 TANJUN 天君 运动鞋 812655-011 奥利奥 黑色37.5码,3
"ObjectId(""5e64aac8b3c41f2661763594"")",jd_7bf8b0e211135,鞋子不错 穿起来很舒服,2018/6/21 10:06,耐克 NIKE TANJUN 男子运动鞋 812654 812654-011黑/白 41,3
"ObjectId(""5e64aac8b3c41f2661763595"")",f***c,物美价廉，穿着很舒服。味道比较大，不知道是不是正品。以上供参考,2018/6/25 14:50,耐克 NIKE TANJUN 男子运动鞋 812654 812654-011黑/白 41,3
"ObjectId(""5e64aac8b3c41f2661763596"")",百***4,非常不错的购物体验，鞋子很赞应该是正品,2018/6/22 00:00,耐克 NIKE TANJUN 男子运动鞋 812654 812654-011黑/白 41,3
"ObjectId(""5e64aac8b3c41f2661763597"")",韦***7,鞋穿了一周，很好。透气性好。,2019/11/23 23:53,耐克 NIKE TANJUN 男子运动鞋 812654 812654-011黑/白 41,3
"ObjectId(""5e64aac8b3c41f2661763598"")",明***4,不错，很喜欢，买的时候活动399，这几天就448,2019/3/3 09:31,耐克NIKE 男子 板鞋/复刻鞋 NIKE COURT ROYALE AC 运动鞋 BQ4222-004 黑色 42码,3
"ObjectId(""5e64aac8b3c41f2661763599"")",j***8,耐克鞋很轻便，大小合适。,2019/9/23 20:30,耐克NIKE 男子 板鞋/复刻鞋 NIKE COURT ROYALE AC 运动鞋 BQ4222-004 黑色 42码,3
"ObjectId(""5e64aac8b3c41f266176359a"")",j***q,挺好的，穿的舒服，很适合不步行,2018/7/2 17:44,NIKE耐克男鞋 2020春季新品REVOLUTION 4网面透气休闲鞋减震慢跑低帮健身运动鞋跑步鞋 908988-001/革命4/主推款 42,3
"ObjectId(""5e64aac8b3c41f266176359b"")",j***p,鞋很好看，质量摸上去和其他的就是不一样,2018/9/23 01:04,NIKE耐克男鞋 2020春季新品REVOLUTION 4网面透气休闲鞋减震慢跑低帮健身运动鞋跑步鞋 908988-001/革命4/主推款 42,3
"ObjectId(""5e64aac8b3c41f266176359c"")",j***n,鞋很棒，穿着舒服，搞活动买的，比实体店便宜多啦！,2018/7/9 10:53,耐克 NIKE TANJUN 男子运动鞋 812654 812654-011黑/白 41,3
"ObjectId(""5e64aac8b3c41f266176359d"")",丶***机,鞋很轻，很好看，可以可以。。。。,2018/6/5 14:17,耐克 NIKE TANJUN 男子运动鞋 812654 812654-011黑/白 41,3
"ObjectId(""5e64aac8b3c41f266176359e"")",jd_860318797,鞋子很好看,穿着很舒服。,2019/9/19 21:14,3
"ObjectId(""5e64aac8b3c41f266176359f"")",G***1,质量很不错，应该是正品，相信京东,2019/7/17 09:24,耐克NIKE 男子 板鞋/复刻鞋 NIKE COURT ROYALE AC 运动鞋 BQ4222-004 黑色 42码,3
"ObjectId(""5e64aac8b3c41f26617635a0"")",s***2,鞋子很好，轻盈透气。但愿多穿段时间。,2018/6/16 15:00,NIKE耐克男鞋 2020春季新品REVOLUTION 4网面透气休闲鞋减震慢跑低帮健身运动鞋跑步鞋 908988-001/革命4/主推款 42,3
"ObjectId(""5e64aac8b3c41f26617635a1"")",a***麻,不错，买给弟弟穿的，他很喜欢，说穿着舒服,2018/6/21 15:39,NIKE耐克男鞋 2020春季新品REVOLUTION 4网面透气休闲鞋减震慢跑低帮健身运动鞋跑步鞋 908988-001/革命4/主推款 42,3
"ObjectId(""5e64aac8b3c41f26617635a3"")",jd_1308888yzm,跟我在店里买的一样，最主要是这鞋子穿着非常舒服,2019/3/21 00:21,耐克 NIKE TANJUN 男子运动鞋 812654 812654-011黑/白 41,3
"ObjectId(""5e64aac8b3c41f26617635a4"")",j***n,效果很好，大小也合适，正品。,2018/6/5 10:19,耐克 NIKE TANJUN 男子运动鞋 812654 812654-011黑/白 41,3
"ObjectId(""5e64aac8b3c41f26617635a5"")",B***3,鞋子很硬啊  外观挺帅的,2019/8/29 22:06,耐克NIKE 男子 板鞋/复刻鞋 NIKE COURT ROYALE AC 运动鞋 BQ4222-004 黑色 42码,3
"ObjectId(""5e64aac8b3c41f26617635a6"")",余***6,其他特色：这款车很好看，这次活动很给力,2020/1/19 23:48,耐克NIKE 男子 板鞋/复刻鞋 NIKE COURT ROYALE AC 运动鞋 BQ4222-004 黑色 42码,3
"ObjectId(""5e64aac8b3c41f26617635a7"")",j***6,今天上脚试了一下，感觉不错。很轻便，满意的一次购物。,2018/1/9 20:09,NIKE耐克男鞋 2020春季新品REVOLUTION 4网面透气休闲鞋减震慢跑低帮健身运动鞋跑步鞋 908988-001/革命4/主推款 42,3
"ObjectId(""5e64aac8b3c41f26617635a8"")",D***h,外观好看质量很好618买四百多现在六百多感觉赚了,2017/7/2 22:20,NIKE耐克男鞋 2020春季新品REVOLUTION 4网面透气休闲鞋减震慢跑低帮健身运动鞋跑步鞋 908988-001/革命4/主推款 42,3
"ObjectId(""5e64aac8b3c41f26617635a9"")",l***u,第一次买耐克鞋，脚感好，穿上也特别耐看，性价比高！,2019/1/27 12:16,耐克NIKE 男子 透气 缓震 跑步鞋 QUEST 2 运动鞋 CI3787-008黑色42码,3
"ObjectId(""5e64aac8b3c41f26617635aa"")",y***t,鞋很好也很舒服，透气性好，活动购买，性价比高。,2019/12/25 22:52,耐克NIKE 男子 缓震 透气 REVOLUTION 5 跑步鞋 BQ3204-002黑色42码,3
"ObjectId(""5e64aac8b3c41f26617635ab"")",震***头,款式挺漂亮，性价比挺高的，还有就是京东的物流很棒！购买后因为降价，申请保价的流程很快，很开心！,2019/3/19 22:35,耐克NIKE 男子 缓震 透气 REVOLUTION 5 跑步鞋 BQ3204-002黑色42码,3
"ObjectId(""5e64aac8b3c41f26617635ac"")",l***n,舒服，透气，实惠～很满意,2018/7/3 10:25,耐克 NIKE TANJUN 男子运动鞋 812654 812654-011黑/白 41,3
"ObjectId(""5e64aac8b3c41f26617635ad"")",jd_184773vrn,包比较小，包装也就一个快递袋,2019/12/19 00:09,耐克(NIKE)包 运动包 单肩包 HERITAGE SMIT 斜跨包  小肩袋 休闲包 BA5898-010 黑,3
"ObjectId(""5e64aac8b3c41f26617635af"")",为了信仰而努力,东西不错，很喜欢。嗯。应该十个字了,2019/6/17 20:44,耐克NIKE 男子 板鞋/复刻鞋 NIKE COURT ROYALE AC 运动鞋 BQ4222-004 黑色 42码,3
"ObjectId(""5e64aac8b3c41f26617635b0"")",k***u,快递员服务很好，速度很快，鞋子整体而言不错的！,2019/2/24 12:34,耐克NIKE 男子 板鞋/复刻鞋 NIKE COURT ROYALE AC 运动鞋 BQ4222-004 黑色 42码,3
"ObjectId(""5e64aac8b3c41f26617635b1"")",随***客,非常不错。穿着舒服。,2018/5/6 10:59,NIKE耐克男鞋 2020春季新品REVOLUTION 4网面透气休闲鞋减震慢跑低帮健身运动鞋跑步鞋 908988-001/革命4/主推款 42,3
"ObjectId(""5e64aac8b3c41f26617635b2"")",X***G,鞋子不错穿着舒适透气，质量也很好,2018/5/17 18:27,NIKE耐克男鞋 2020春季新品REVOLUTION 4网面透气休闲鞋减震慢跑低帮健身运动鞋跑步鞋 908988-001/革命4/主推款 42,3
"ObjectId(""5e64aac8b3c41f26617635b3"")",心只有源,商品真的非常好，外观漂亮，穿着也很舒适，推荐购买,2019/4/20 11:19,耐克NIKE 男子 透气 缓震 跑步鞋 QUEST 2 运动鞋 CI3787-008黑色42码,3
"ObjectId(""5e64aac8b3c41f26617635b4"")",s***3,很好，鞋子很轻，穿起来很舒服，孩子很满意,2019/4/19 22:25,耐克NIKE 男子 透气 缓震 跑步鞋 QUEST 2 运动鞋 CI3787-008黑色42码,3
"ObjectId(""5e64aac8b3c41f26617635b5"")",理***0,鞋子不错，是正品，穿起来轻便透气，很舒服,2019/3/15 09:06,耐克NIKE 男子 缓震 透气 REVOLUTION 5 跑步鞋 BQ3204-002黑色42码,3
"ObjectId(""5e64aac8b3c41f26617635b6"")",h***3,鞋子穿着很舒服，挺不错的，很柔软，力挺京东。,2019/2/15 11:58,耐克NIKE 男子 缓震 透气 REVOLUTION 5 跑步鞋 BQ3204-002黑色42码,3
"ObjectId(""5e64aac8b3c41f26617635b8"")",painful030,还行  颜色不太好,2020/1/4 20:05,耐克(NIKE)包 运动包 单肩包 HERITAGE SMIT 斜跨包  小肩袋 休闲包 BA5898-010 黑,2
"ObjectId(""5e64aac8b3c41f26617635ba"")",大***1,鞋子是正品 ，穿着很舒服  很合脚！,2018/2/12 18:50,NIKE耐克男鞋 2020春季新品REVOLUTION 4网面透气休闲鞋减震慢跑低帮健身运动鞋跑步鞋 908988-001/革命4/主推款 42,3
"ObjectId(""5e64aac8b3c41f26617635bb"")",凑***身,鞋子还不错，应该是正品，特别轻，上脚很舒服,2019/2/26 15:24,耐克NIKE 男子 透气 缓震 跑步鞋 QUEST 2 运动鞋 CI3787-008黑色42码,3
"ObjectId(""5e64aac8b3c41f26617635bc"")",icOepQoZrJRJ,货物已收到，试了一下，大小合适，质量还可以，应该是正品吧！物流也很快！,2019/12/29 17:35,耐克NIKE 男子 透气 缓震 跑步鞋 QUEST 2 运动鞋 CI3787-008黑色42码,3
"ObjectId(""5e64aac8b3c41f26617635bd"")",jd_131957zqm,质量不错，舒服很和脚物流很快，很满意的一次购物。,2019/5/24 13:03,耐克NIKE 男子 缓震 透气 REVOLUTION 5 跑步鞋 BQ3204-002黑色42码,3
"ObjectId(""5e64aac8b3c41f26617635be"")",吉***蛋,给老爹买的，说还行。呵呵呵呵，我比较关心透气性和舒适性，经常跑步的人，应该是没有什么问题的吧。有一点大，也懒得换，就这样穿吧。第二天就到了，很快！也很赞！,2018/4/16 09:20,耐克NIKE 男子 缓震 透气 REVOLUTION 5 跑步鞋 BQ3204-002黑色42码,3
"ObjectId(""5e64aac8b3c41f26617635bf"")",半晴半阴justlive,非常奈斯，黑的不用太小心翼翼的注意，不会太容易脏，储存容量也都不错，非常nice的小包，平常男生吗出去没有太多东西就是钱包手机烟充电宝啥的，冬天还好夏天放口袋里面鼓鼓的走路都不舒服，背个双肩包吧又太大了没那么多东西装一个小斜挎包背着就贼舒服了！Nike品控也就这样还是有一些线头的不过不影响使用！,2019/11/4 21:20,耐克(NIKE)包 运动包 单肩包 HERITAGE SMIT 斜跨包  小肩袋 休闲包 BA5898-010 黑,3
"ObjectId(""5e64aac8b3c41f26617635c0"")",三***0,整体感觉很不错，就是图案有点少，再加上自己包里也没啥东西，感觉瘪的慌，所以整体看起来就很丑，不过还是得背着，在预期之内，物流嘛，还是一样，不多夸了，快就完事了。你看这个图，你再品，你细品，小啊，一个本子塞进去正好，本子还稍微有点挤，还有说能放进mini5的，我信，不过我没平板，我也不太清楚。给个好评,2019/11/18 18:28,耐克(NIKE)包 运动包 单肩包 HERITAGE SMIT 斜跨包  小肩袋 休闲包 BA5898-010 黑,3
"ObjectId(""5e64aac8b3c41f26617635c1"")",Y***X,还行，穿的很舒服，爸爸很喜欢,2018/7/26 11:59,NIKE耐克男鞋 2020春季新品REVOLUTION 4网面透气休闲鞋减震慢跑低帮健身运动鞋跑步鞋 908988-001/革命4/主推款 42,3
